A217QN6PDMKS1A,B0000AQRST,5.0,1381276800
A32E8LG6I4W2AI,B0000AQRST,4.0,1365811200
AXABTEYS7A4A8,B0000AQRSU,5.0,1389312000
A67OJZLHBBUQ9,B0000AQRSU,5.0,1374537600
A1BN3DBBWLMT6V,B0000AQRSU,5.0,1387152000
A3AOB0VF6H0IF4,B0000AQRSU,4.0,1327795200
A3DDZ2SENG07MS,B0000AQRSU,4.0,1325808000
A2KI91IR3RA7D0,B0000AQRSU,4.0,1147737600
A18P5I03P4U8AI,B0000AQRSU,5.0,1402358400
A1AFH79R6W1QOQ,B0000AQRSU,5.0,1360022400
A18C03TA8N26L4,B0000AQRSU,5.0,1309910400
AQFOCVEBDCYU9,B0000AQRSU,5.0,1379116800
A1XXS0OSY2JLHW,B0000AQRSU,5.0,1356393600
A319B090A2POEB,B0000AQRSU,4.0,1350604800
AW6A4PPENVZY3,B0000AQRSU,4.0,1396569600
A34IJACMU8C3IM,B0000AQRSU,4.0,1229126400
A6FIAB28IS79,B0000AQRSU,5.0,1245110400
A2INSN8Z69R0FK,B0000AQRSU,4.0,1379203200
A32E8LG6I4W2AI,B0000AQRSU,4.0,1365811200
AJK15Q9JOEHRH,B000165DSM,5.0,1305072000
A1ESUYMIG3TZT0,B000165DSM,5.0,1303257600
AKSFZ4G1AXYFC,B000165DSM,4.0,1321574400
A3AOB0VF6H0IF4,B000165DSM,1.0,1359244800
A27DR1VO079F1V,B000165DSM,1.0,1392768000
A1L7M2JXN4EZCR,B000165DSM,4.0,1391904000
A203OCQQ12MAVT,B000165DSM,5.0,1272326400
A12YXGXV4MATDS,B000165DSM,5.0,1395100800
AQZ7HGW2FF4ED,B000165DSM,4.0,1290211200
A3E6FHS8DV037H,B000165DSM,5.0,1362009600
A3M48SSAOTBSMW,B000165DSM,4.0,1360281600
A1K45HFFFDNP1A,B000165DSM,4.0,1311811200
A12N7TJQR2RB9W,B000165DSM,4.0,1279497600
A2CPP7BZKOF9TP,B000165DSM,5.0,1366502400
AOINAOO0NQRGN,B000165DSM,4.0,1337558400
A3DGMJN91IUKGU,B000165DSM,5.0,1362268800
A3IZF3M92E7SI2,B000165DSM,5.0,1357948800
A3EU3ET85O8ZFX,B000165DSM,5.0,1325289600
AJK15Q9JOEHRH,B0001FTVD6,5.0,1334275200
A2QJQ3HSJB4NS,B0001FTVD6,5.0,1358035200
A1MVH1WLYDHZ49,B0001FTVD6,4.0,1383523200
ARID6HRKRWGFW,B0001FTVD6,5.0,1383523200
A35D9ODUCAMF5G,B0001FTVD6,5.0,1382054400
A1A64ANBPFSAT4,B0001FTVD6,5.0,1350864000
A1RHGZOBDC3WQF,B0001FTVD6,5.0,1393718400
A37AQI4AU3JWSR,B0001FTVD6,5.0,1355788800
AUK79PXTAOJP9,B0001FTVD6,5.0,1373241600
A2PN3GY7I3EKC1,B0001FTVD6,5.0,1402963200
A3CSSZ6U5J4YS5,B0001FTVD6,5.0,1403827200
A1S0HTDO0P4N5V,B0001FTVD6,5.0,1364860800
A2605LYSN10W9,B0002BACB4,5.0,1391126400
A7TRK2GG6BHWD,B0002BACB4,5.0,1358035200
AGYH5U11ZKPFB,B0002BACB4,5.0,1348099200
A26HM2R5529NYY,B0002BACB4,5.0,1364083200
A1K323WRUBGWC9,B0002BACB4,5.0,1313107200
A17A1KTVI3DG6U,B0002BACB4,5.0,1248134400
A2Z89YMZZJWBHS,B0002BACB4,5.0,1327449600
A1ARFA1NCN34UV,B0002CZR3G,5.0,1316563200
A2EZWZ8MBEDOLN,B0002CZR3G,3.0,1364515200
AXX6BZDD8K4JL,B0002CZR3G,4.0,1350345600
A3CR1EV98GQ87X,B0002CZR3G,5.0,1324944000
A5ZS85C5V40S8,B0002CZR3G,4.0,1174608000
A3H4FCMNBYS09K,B0002CZR3G,4.0,1370563200
A14VAT5EAX3D9S,B0002CZSJO,5.0,1364860800
A2RVY2GDMZHH4,B0002CZSJO,5.0,1356652800
A109JTUZXO61UY,B0002CZSJO,5.0,1383782400
A3EZEP0FX5BC1P,B0002CZSJO,4.0,1263859200
A1SCWHXAB2ZK7N,B0002CZSJO,5.0,1354752000
AXWI0P2EGDEQT,B0002CZSJO,5.0,1283472000
A26SN2CVQM4FKM,B0002CZSJO,4.0,1402444800
A165EMA3YTIM6A,B0002CZSJO,4.0,1325548800
A1CNDQC2IXGEPN,B0002CZSJO,5.0,1396310400
A1S7QABO64Z554,B0002CZSJO,5.0,1312243200
A1BH17V8BKLES,B0002CZSJO,5.0,1388534400
A1CUB195YB9XKO,B0002CZSJO,5.0,1389657600
A1JVHQXG7GST9J,B0002CZSJO,5.0,1404000000
AZJPNK73JF3XP,B0002CZSJO,4.0,1391731200
A2C7BOQVFH1HLE,B0002CZSJO,5.0,1229644800
A2IN5BKM9IQT6Z,B0002CZSJO,5.0,1372032000
A2XF1IANVPK7F,B0002CZSJO,5.0,1403913600
A22LLQ00V32YZJ,B0002CZSJO,5.0,1404691200
A56EP6FFRH1YT,B0002CZSJO,4.0,1250985600
AFUXETAHFUXFE,B0002CZSJO,5.0,1399852800
A1YA2BPU7CVNJD,B0002CZSJO,4.0,1365206400
A14PY68SX7D5DV,B0002CZSJO,5.0,1315612800
A2J4UAF6RW13WK,B0002CZSJO,5.0,1371600000
AAGD3GA9ZVPLQ,B0002CZSJO,2.0,1379548800
A3D0PD45BHLXFX,B0002CZSJO,3.0,1383436800
A1BTNPMESS99PL,B0002CZSJO,5.0,1274745600
AEN6KDJ3AJDK6,B0002CZSJO,5.0,1375142400
AOINAOO0NQRGN,B0002CZSJO,5.0,1330473600
A26E1V45R24QVC,B0002CZSJY,4.0,1287100800
A2EWLWNMF65J5X,B0002CZSJY,5.0,1339372800
AQES9A9BCJ7CV,B0002CZSJY,5.0,1277942400
AEMC16IPBZORW,B0002CZSJY,5.0,1249776000
A2YTKPGZXFFKVK,B0002CZSJY,4.0,1365206400
A2FGSRTR4XFHMC,B0002CZSJY,5.0,1348185600
A1786LAQ18LHDC,B0002CZSJY,5.0,1356912000
A27UAE2PME5TRV,B0002CZSJY,5.0,1294444800
A1MH0P8PE6AT4P,B0002CZSJY,5.0,1353369600
A2IRI1NFJJJ6MZ,B0002CZSJY,4.0,1364428800
A1VQHH85U7PX0,B0002CZSJY,5.0,1244246400
A3V1A3C9DTLPME,B0002CZSJY,4.0,1310774400
A2D9QW4TY8CFB0,B0002CZSJY,4.0,1359244800
A16Z3HTUIYPDH8,B0002CZSJY,5.0,1363132800
A3GSQE0LXPG9YF,B0002CZSJY,5.0,1337558400
AB0XOMFCYELCK,B0002CZSJY,3.0,1359763200
A3BH9XC0BVO1AG,B0002CZSJY,4.0,1335052800
A3NKSY3I0UW3KK,B0002CZSJY,5.0,1348963200
A3UQS40N3PW18L,B0002CZSJY,5.0,1341360000
AI45J5737CUGY,B0002CZSJY,5.0,1356220800
A18X6ZT4AEYVKB,B0002CZSJY,5.0,1355270400
A3BZ9EP6SSC9MU,B0002CZSJY,5.0,1361664000
A12SSZIN555FTL,B0002CZST4,4.0,1316822400
A2PDPIVN721PZ7,B0002CZST4,5.0,1383955200
A5RJ7TM82RH0I,B0002CZST4,5.0,1375488000
A2IN5BKM9IQT6Z,B0002CZST4,4.0,1372032000
A21WZ0YAMX0NLE,B0002CZST4,5.0,1392508800
A2E2CJWPL1YMAR,B0002CZST4,5.0,1354320000
A1AWXXBQRQN13I,B0002CZST4,5.0,1309219200
A1IDPIC36H49JX,B0002CZST4,5.0,1320796800
A1LI9W7A0CYOHV,B0002CZST4,5.0,1373673600
A3EIML9QZO5NZZ,B0002CZST4,5.0,1339200000
AEUG4DYQZJ64Z,B0002CZST4,5.0,1379980800
A165EMA3YTIM6A,B0002CZT0M,4.0,1332374400
A3M4FU3WQWJHMP,B0002CZT0M,4.0,1377993600
A34G1GTMQGEDUN,B0002CZT0M,5.0,1364169600
AQDHNCD25PFE6,B0002CZT0M,5.0,1326240000
AN73VQ17FZVJ8,B0002CZT0M,5.0,1379289600
A1IDPIC36H49JX,B0002CZT0M,5.0,1320796800
A3ADSZR7QAQ5U,B0002CZT0M,3.0,1386460800
AZBUUKQLYKUCL,B0002CZT0M,4.0,1395878400
A22SZV0N4O2FQM,B0002CZTIO,4.0,1288828800
A1QE7VZE507TO7,B0002CZTIO,5.0,1376870400
AOCBJFQ7UPEOJ,B0002CZTIO,4.0,1376870400
AH0XON4XDOF2C,B0002CZTIO,2.0,1390608000
ALV33FTOC032I,B0002CZTIO,3.0,1365552000
A3USVJXZXK7XRI,B0002CZTIO,3.0,1383091200
A2053ZJUGCKUA5,B0002CZTIO,5.0,1362528000
A2D0F87RY5YMHN,B0002CZTIO,5.0,1354492800
AZE83O4F1IJPR,B0002CZTIO,5.0,1355443200
A10H2F00ZOT8S2,B0002CZTIO,4.0,1362873600
A2VCXIAWCPQ13P,B0002CZTIO,4.0,1346198400
AXP7888CP2222,B0002CZTIO,4.0,1330473600
AGDWVRFL81B4O,B0002CZTIO,5.0,1308960000
A1T4HGVX32QIYC,B0002CZTIO,4.0,1368748800
A1TSW5IJ1LU0RP,B0002CZTIO,5.0,1371513600
ASJAKT8DJIAC5,B0002CZTIO,4.0,1339718400
AN1RO6C6I78YO,B0002CZUTM,5.0,1339804800
A3K96R872MUM3D,B0002CZUTM,5.0,1401753600
A2U1Z3TZ4P76JB,B0002CZUTM,5.0,1393977600
A20L3BCRCICRSQ,B0002CZUTM,3.0,1392854400
A3G5BIFX6VS1OP,B0002CZUTM,5.0,1388793600
A31RULW0KNYJ5H,B0002CZUTM,4.0,1358294400
AG5L0MYSPPWDC,B0002CZUTM,4.0,1395273600
A1SG6JGU7ISEH3,B0002CZUTM,5.0,1326931200
AVDW3OAVWWE05,B0002CZUTM,5.0,1380931200
A2JZTK0WGJCMGN,B0002CZUTM,5.0,1389139200
AMU3EIC4EOPX4,B0002CZUTM,5.0,1376870400
ATL0URQ0KUKGZ,B0002CZUUG,5.0,1339113600
A3DIN9E5QQZ6VT,B0002CZUUG,5.0,1397088000
A1LU9607CVAMIF,B0002CZUUG,4.0,1395360000
A15TYOEWBQYF0X,B0002CZUUG,5.0,1390521600
A3MDQTWO6NOV1U,B0002CZUUG,5.0,1380931200
A3IVULXGE2PB43,B0002CZUUG,5.0,1370908800
A2MMH4O7EDNLCV,B0002CZUUG,5.0,1355011200
A278CZM7C2OO8A,B0002CZUUG,3.0,1393286400
A2RIQKV4OOXME1,B0002CZUUG,3.0,1395532800
A3MRBUCGH66JTY,B0002CZUUG,5.0,1334793600
A2EDYSY4M8TESS,B0002CZUUG,3.0,1379030400
A1GUHIMGFE362L,B0002CZUUG,5.0,1393804800
A2ZGEV4CTSCTIZ,B0002CZUUG,5.0,1389398400
A3CMXRFIWQCBKQ,B0002CZUUG,5.0,1383177600
A2NYK9KWFMJV4Y,B0002CZUUG,5.0,1334620800
A2AAS19L5VE69J,B0002CZUUG,5.0,1234137600
A25ZBYVW8ZINLM,B0002CZUUG,5.0,1369958400
A3KBFCPNQ58YK4,B0002CZUUG,2.0,1393200000
A1UMOYYM8HB2A1,B0002CZUUG,5.0,1378944000
A23AKO4BZLZ8DE,B0002CZUUG,5.0,1317427200
A102MU6ZC9H1N6,B0002CZUUG,5.0,1364256000
A18MMME07XZLYO,B0002CZUUG,5.0,1387497600
A3BTH66WVCQAM9,B0002CZV46,4.0,1379030400
AXXGP6UT41KAS,B0002CZV46,5.0,1315958400
A26M5O53PHZTKN,B0002CZV46,4.0,1322870400
A3ARSPDQYDZVNS,B0002CZV46,5.0,1392681600
ALAY8GVFBUQ9L,B0002CZV46,5.0,1358553600
A2Y8JW5NSY95OL,B0002CZV46,3.0,1368230400
A1AUDW7X02EEPJ,B0002CZV46,5.0,1383091200
A3KKTTJACRWL16,B0002CZV46,5.0,1394236800
A3VIIH9ZNJ823H,B0002CZV46,3.0,1204675200
A3AT69S9R8ZWGT,B0002CZV46,5.0,1373068800
A3IKOEE8Z3T6BH,B0002CZV78,5.0,1313798400
A21Q29J3ZWPDNP,B0002CZV78,5.0,1272499200
A2BK5M8IYNF7CV,B0002CZV78,5.0,1370390400
A1EX4410F46C8O,B0002CZV78,5.0,1303862400
A2CMX45JPSCTUJ,B0002CZV78,5.0,1332374400
A2XVE2J5WGCSGX,B0002CZV78,5.0,1315785600
AW97HQETLQ25Y,B0002CZV7I,4.0,1325376000
A1365RYO0BLEMI,B0002CZV7I,4.0,1336780800
AHCJAJO18KRP1,B0002CZV7I,5.0,1340150400
A2CMX45JPSCTUJ,B0002CZV7I,4.0,1332374400
ADH0O8UVJOT10,B0002CZV7I,4.0,1346112000
A2XVE2J5WGCSGX,B0002CZV7I,5.0,1315785600
A22Z554ZQ8NFPC,B0002CZV82,5.0,1298592000
A2EZWZ8MBEDOLN,B0002CZV82,4.0,1360540800
A3J2PKECNUGEHO,B0002CZV82,5.0,1219449600
APB6VJX5CNR5C,B0002CZV82,5.0,1397692800
A21Q29J3ZWPDNP,B0002CZV82,5.0,1255737600
A2B58VXLLOFQKR,B0002CZV82,1.0,1258070400
A2IDOKLAT1MP8X,B0002CZV82,4.0,1313798400
AJBBU53A0X84I,B0002CZV82,5.0,1375920000
A1GMWTGXW682GB,B0002CZV82,5.0,1332892800
A27L5L6I7OSV5B,B0002CZV82,2.0,1309392000
A3KBFCPNQ58YK4,B0002CZV82,1.0,1392940800
A3HEV9M5RNFB3V,B0002CZV82,4.0,1345161600
A3EIML9QZO5NZZ,B0002CZV82,5.0,1332115200
A1N4PW6FTMBUSQ,B0002CZV82,3.0,1294444800
A205483DF7XVDE,B0002CZV82,5.0,1325462400
ADH0O8UVJOT10,B0002CZV82,4.0,1343174400
A3OEBPVLF35YQL,B0002CZV82,3.0,1350777600
A2F92AOWTIUIB,B0002CZV82,5.0,1394755200
AZ0LJNEP2VRD1,B0002CZV82,5.0,1292716800
AUUI1FKERRMV2,B0002CZV82,5.0,1324339200
AJK15Q9JOEHRH,B0002CZVA0,4.0,1305072000
A1CD7IUM2JRPY1,B0002CZVA0,4.0,1265846400
A3S737ZGWE1GKY,B0002CZVA0,4.0,1314316800
A21Q29J3ZWPDNP,B0002CZVA0,5.0,1270857600
AEMC16IPBZORW,B0002CZVA0,5.0,1192579200
A3MXU3CH4BJ465,B0002CZVA0,5.0,1299024000
A1NAA1R38JSNHV,B0002CZVA0,5.0,1395273600
A1EX4410F46C8O,B0002CZVA0,4.0,1303084800
A1GMWTGXW682GB,B0002CZVA0,4.0,1342569600
A3BMYEA3J6RBVV,B0002CZVB4,5.0,1405209600
A3872Y2XH0YDX1,B0002CZVB4,5.0,1358035200
A73CB1NVPYDZ5,B0002CZVB4,4.0,1209686400
A18P5I03P4U8AI,B0002CZVB4,5.0,1402358400
A2RS66Y79Q8X0W,B0002CZVB4,5.0,1267488000
A3CNFMV0IISC3C,B0002CZVBE,3.0,1352332800
A206T0W1VE8K1Q,B0002CZVBE,5.0,1371772800
A31HQD6H4SHO2C,B0002CZVBE,5.0,1326931200
A2EZWZ8MBEDOLN,B0002CZVBE,4.0,1348012800
APEJ8EJCC8PQ8,B0002CZVBE,4.0,1332979200
A21Q29J3ZWPDNP,B0002CZVBE,5.0,1255651200
A3DDG0WH5SBF34,B0002CZVBE,5.0,1404432000
A1GMWTGXW682GB,B0002CZVBE,4.0,1344816000
A17CU1D2CWXOHB,B0002CZVBE,5.0,1387065600
A2VXKVJV7KIGMD,B0002CZVBE,5.0,1354665600
ADH0O8UVJOT10,B0002CZVBE,5.0,1356912000
A3JEEPYPEM9V81,B0002CZVBE,5.0,1336176000
AZ0LJNEP2VRD1,B0002CZVBE,5.0,1305417600
AWIG50VOI5VUV,B0002CZVHI,5.0,1395792000
A34O0KQV4QXWNQ,B0002CZVHI,5.0,1388966400
